user_id,nickname,total_reviews,REVIEWER_INFO,BRAND_NAME,goods_name,REVIEW_DATE,REVIEW_RATING,REVIEW_ADDITIONAL_INFO,review_likes,REVIEW_CONTENT,PRODUCT_NAME
54c414f131264ad68636a380047f29d8,오캥쓰,,sensitive / fall_warm / moisture_control,토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-02,5,,0,촉촉하고 아쥬 조아여 잘쓰고잇습니당 굳숙숟흐,토니모리원더세라마이드모찌토너500ml
a22a152baefb45cb49dc6fa96696c872,파랑레트로,,"oily / winter_cool / soothing,moisture_control",토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-02,5,,0,피부 ㄹㅇ 모찌되는 토너.. 용량도 가성비도 개굿 앞으로 이거민 쓸래용,토니모리원더세라마이드모찌토너500ml
f309d0027022721a74458569f2abeda3,냠냠얌티빙,,dry / fall_warm / acne,토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-02,5,,0,피부에 무난하게 쓰기 좋아서 늘 잘 사용하고 있어요,토니모리원더세라마이드모찌토너500ml
f309d0027022721a74458569f2abeda3,냠냠얌티빙,,dry / fall_warm / acne,토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-02,5,,0,양도 많고 무난하게 쓰기 아주 좋아요. 늘. 쓰던거예요,토니모리원더세라마이드모찌토너500ml
41cdf403e8a282e981a5b15d8362c872,이게무슨일이니,,"combination / winter_cool / soothing,acne,moisture_control",토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-02,5,,0,토너 수분크림 사용감 좋네요! 오래 써봐야 알겠지만 만족스러울 것 같아요,토니모리원더세라마이드모찌토너500ml
6238ceb28756648a5c94953b0122a017,훈돌이다,,sensitive / winter_cool / soothing,토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-02,5,,0,로션과 토너의 중간정도 점도 같아요 토너 치고는 쫀쫀함 그래서 더 촉촉하고 수분감 넘치는 느낌들어요,토니모리원더세라마이드모찌토너500ml
8498fb6d2efcfb4d81f6844dc7192282,가드가노사,,"oily / summer_cool / soothing,pores,acne",토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-02,5,,0,3번째 사용중입니다. 쫀쫀하고 수분감 있어서 너무 좋습니다.,토니모리원더세라마이드모찌토너500ml
836e9cc73bbd5ed32201a487e8dbfceb,엄똘이,,"dry / spring_warm / moisture_control,soothing,elasticity",토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-02,5,,0,속건조 잡는데 와따에요 정말 조아요 막 쓰기 정말조아요!!!,토니모리원더세라마이드모찌토너500ml
e782dffc44c3e685aeaa8ca82991abc4,Martin Ødegaard,,"oily / summer_cool / moisture_control,soothing",에스네이처,아쿠아 오아시스 토너 300ml,2025-01-02,5,,0,지성 피부인데 겨울에 2년째 잘 사용하고 있습니다,에스네이처아쿠아오아시스토너300ml
e782dffc44c3e685aeaa8ca82991abc4,Martin Ødegaard,,"oily / summer_cool / moisture_control,soothing",에스네이처,아쿠아 오아시스 토너 300ml,2025-01-02,5,,0,지성 피부인데 겨울에 잘 쓰고 있습니다. 2년째 시용중이여요,에스네이처아쿠아오아시스토너300ml
2a615a5d4ed93e1d55b0cdf47f2b77ea,heeyaah,,"combination / summer_cool / acne,moisture_control",에스네이처,아쿠아 오아시스 토너 300ml,2025-01-02,5,,0,물제형이에요! 두통째 쓰고 있어요ㅎㅎ 오일 잘 안 맞는 지성인이면 이거 추천드릴게요! 저는 좁쌀 많이 없어졌어요ㅎㅎ,에스네이처아쿠아오아시스토너300ml
111ee852d546827def8f219ba604ea6d,무신사아닌무숙녀,,"combination / fall_warm / pores,acne,moisture_control",에스네이처,아쿠아 오아시스 토너 300ml,2025-01-02,5,,0,무난하게 쓰기 좋은 토너입니다! (저는 사실 토너들은 다 비슷한 것 같아서 잘 몰라요ㅎㅎ..),에스네이처아쿠아오아시스토너300ml
111ee852d546827def8f219ba604ea6d,무신사아닌무숙녀,,"sensitive / fall_warm / soothing,moisture_control,acne",에스네이처,아쿠아 스쿠알란 수분크림 80ml + 토너 12ml x 2개 + 마스크팩 1매,2025-01-02,5,,0,에그네이처 앰플이랑 같이 무난하게 쓸만해요! 양조절만 하면 사계절 내내 쓰는 것 같습니다,에스네이처아쿠아스쿠알란수분크림80ml토너12mlx2개마스크팩1매
fec0f79f2df018176cf4f5ac895be3c1,ssooyyuunn,,"oily / spring_warm / soothing,pores,acne",토리든,[SET] 다이브인 저분자 히알루론산 토너 300ml  x  2개 (+다이브인 크림 20ml),2025-01-02,4,,0,토리든은 성분이 순해서 매일매일 쓰고있어요 행사까지 하길래 쟁여둘려고 구매합니당,토리든다이브인저분자히알루론산토너300mlx2개
62f847aa16c91eab3cf83c41a5af2a59,Saqwett,,combination / fall_warm / soothing,토리든,다이브인 저분자 히알루론산 토너 300ml,2025-01-02,5,,0,토리든 항상 잘 쓰고 있습니다 자극적이지 않고 순해서 좋아요,토리든다이브인저분자히알루론산토너300ml
0199b8d210042408a366d628dbc1a635,최신크림색초커,,"combination / summer_cool / acne,soothing",토리든,다이브인 저분자 히알루론산 토너 300ml,2025-01-02,4,,0,가성비좋고 후기도 좋아서 샀는데 아침 세안후 발라 피부 진정 시키기에 좋아요,토리든다이브인저분자히알루론산토너300ml
0199b8d210042408a366d628dbc1a635,최신크림색초커,,"combination / summer_cool / acne,soothing",토리든,[2종세트] 다이브인 저분자 히알루론산 세럼 50ml+40ml (+다이브인 토너 50ml),2025-01-02,5,,0,여드름 + 민감성 피부인데 써보니 피부 진정시키기에 좋아요,토리든다이브인저분자히알루론산세럼50ml40ml
95a800209a23744821bc750448efcf96,심각한신사스키니,,"oily / summer_cool / pores,acne,moisture_control",토리든,[SET] 다이브인 저분자 히알루론산 토너 300ml  x  2개 (+다이브인 크림 20ml),2025-01-02,5,,0,진짜 토너맛집이에요 너무너무 촉촉하고 수분만 채워주는 느낌이라 지성인데도 레이어링해서 사용해요! 너무너무 좋아서 정착했어요,토리든다이브인저분자히알루론산토너300mlx2개
b719f123b5950f3bceb6557ff90d4037,마늘쫑잉,,combination / summer_cool / moisture_control,토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-03,5,,0,500미리가 생각보다 매우 많군요 ㅋㅋ 요즘 후기 좋아서 구매해봄,토니모리원더세라마이드모찌토너500ml
bf121b81a3a8a06229d1782e7913bd3d,hex_s,,"dry / fall_warm / nutrition,elasticity",토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-03,4,,0,기존에 쓰던 제품이라 할인해사 싸게 샀어요 촉촉하니 좋아요,토니모리원더세라마이드모찌토너500ml
397b9fda63b90d24f457c093d048ca44,skhxj,,"combination / summer_cool / pores,soothing,moisture_control",토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-03,5,,0,촉촉해서 몇년째 늘 구매하는 제품이에요 배송도 빠르고 아주 만족합니다,토니모리원더세라마이드모찌토너500ml
5e9c90441b2aee014a99706cdf350886,지은임,,combination / fall_warm / pores,토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-03,5,,0,물제형 토너 쓸 땐 건조했는데 콧물제형? 쓰니 좋아요,토니모리원더세라마이드모찌토너500ml
5e9c90441b2aee014a99706cdf350886,지은임,,combination / fall_warm / pores,토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-03,5,,0,수부지 필수템 건조해서 사봤는데 말그대로 필수템,토니모리원더세라마이드모찌토너500ml
1e2d164747c397f889b1d2144c95b6ec,도이치랔트,,"dry / summer_cool / acne,soothing",토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-03,5,,0,좋은 제품 저렴한 가격에 잘 구매해서 기분 좋네요,토니모리원더세라마이드모찌토너500ml
b5d93ebb731320815a472c5f94443f06,chopindean,,"sensitive / winter_cool / soothing,brightening,elasticity",토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-03,5,,1,"토니모리 원더 세라마이드 모찌토너 한 달 사용 후기  한 달간 꾸준히 사용해 본 결과, 이 토너는 정말로 촉촉함을 선사하는 데 최적화된 제품이에요. 처음 발랐을 때부터 느껴지는 세라마이드 특유의 보습감이 피부에 즉각적으로 스며들며, 건조함을 완화해 주었답니다. 특히 요즘처럼 추운 겨울철에 사용하기 딱 좋은 토너였어요.  제형은 살짝 점성이 있는 워터 타입이라 피부에 자극 없이 부드럽게 흡수되었고, 끈적임 없이 산뜻한 마무리감이 매력적이었어요. 아침 메이크업 전에 사용해도 전혀 부담스럽지 않더라고요. 또, 민감한 피부인 제게도 트러블 없이 잘 맞았던 점이 가장 좋았어요.  한 달 동안 꾸준히 사용하면서 피부결이 확실히 매끈해지고, 속당김이 줄어든 게 느껴졌어요. 무엇보다 피부 장벽이 탄탄해진 느낌이 들어서 피부 상태가 전반적으로 안정되었답니다.  이 제품은 보습을 강화하고 싶은 분들, 특히 민감하거나 건조한 피부를 가진 분들께 강력히 추천하고 싶어요. 한 병으로도 꽤 오랫동안 사용할 수 있는 용량이라 가성비도 만족스러웠답니다. 앞으로도 제 스킨케어 루틴에서 빠질 수 없는 아이템이 될 것 같아요!",토니모리원더세라마이드모찌토너500ml
fff45738248fd5e46f8ca3eed888152e,애틋한밀라노패치,,"combination / summer_cool / soothing,pores,acne",토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-03,5,,0,물같은 토너만 쓰다가 겨울에는 확실히 건조해서 이 제품 추천 많이 하길래 모찌 토너 구매했어요. 무신사에서 젤 저렴하게 팔길래 구매했어요 잘쓸게요~,토니모리원더세라마이드모찌토너500ml
4e4cdcc375053df52a43a367e56997f5,frewf,,"combination / fall_warm / acne,moisture_control",토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-03,4,,0,대용량이고 순해 보여서 구매해 봤어요 괜찮네요! 토니모리가 기초를 잘 만드는 거 같아요,토니모리원더세라마이드모찌토너500ml
a70a453d5615caa1dfe8a23de64ad803,우동국밥,,"dry / fall_warm / soothing,nutrition,moisture_control",아비브,어성초 테카 캡슐 세럼 카밍 드롭 50ml + 어성초 카밍 토너 스킨부스터 30ml,2025-01-03,5,,0,지금 이벤트할때 다들 사세요! 구성 너무 좋고 샘플도 잔뜩 와서 궁금해보셨던분들 추천이요,아비브어성초테카캡슐세럼카밍드롭50ml어성초카밍토너스킨부스터30ml
1a24c8c5ef42023ce86c9570a7d100ca,abc4344,,sensitive / spring_warm / soothing,아비브,[어성초 패드 2ea 증정] 어성초 카밍 토너 스킨 부스터 200ml,2025-01-03,5,,2,주사피부염 피부라 얼굴이 열감이 있어  화장품 선택이 힘드네요 열감도 내릴수있을거 같아 한번 사용해보려구요... 저한테 잘 맞았으면 좋겠네요 배송은 정말 빠르네요,아비브어성초카밍토너스킨부스터200ml
6e44e64a74b523d02241795ec51dd10a,TRDusk,,sensitive / spring_warm / acne,토리든,[2종세트] 다이브인 저분자 히알루론산 세럼 50ml+40ml (+다이브인 토너 50ml),2025-01-03,5,,0,너무 순하고 좋은거같아요 스킨케어때 중간에 발라주면 건조한느낌이없어요,토리든다이브인저분자히알루론산세럼50ml40ml
567272b75a7c72230b81d0d6a9162a27,hohow38,,"oily / fall_warm / pores,nutrition,moisture_control",에스네이처,아쿠아 오아시스 토너 300ml,2025-01-03,5,,0,가볍게 부드럽게 바르기 좋아요 지성인데 잘 산거같아요,에스네이처아쿠아오아시스토너300ml
11cb83fc0855861fd3d1f0436f7a48ff,마니아12,,"oily / spring_warm / pores,acne,moisture_control",에스네이처,아쿠아 오아시스 토너 300ml,2025-01-03,5,,0,촉촉하고 앰플같은 느낌이며 지성피부들에게 딱 좋은 스킨입니다??,에스네이처아쿠아오아시스토너300ml
f6917def31d594af1ee3db4970af2112,thths,,oily / spring_warm / soothing,토리든,[2종세트] 다이브인 저분자 히알루론산 세럼 50ml+40ml (+다이브인 토너 50ml),2025-01-03,5,,0,할인할 때 사서 가성비 좋게 잘 샀어여 담이 또 살기요,토리든다이브인저분자히알루론산세럼50ml40ml
342b8350a2ad870a7c115418653094b5,깡 스타일리스트,,"dry / fall_warm / soothing,pores,acne",토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-03,1,,0,딱히 좋은지 모르겠네요 잘 닦이는것도 모르겠고 피부정돈 좀 미흡,토니모리원더세라마이드모찌토너500ml
196275a7416d30adbaacf74322a7842f,리쓰나미,,sensitive / winter_cool / nutrition,토리든,[2종세트] 다이브인 저분자 히알루론산 세럼 50ml+40ml (+다이브인 토너 50ml),2025-01-03,5,,0,토리든 세럼 재구매해서 사용할 정도로 만족도 높게 이용 중이에요,토리든다이브인저분자히알루론산세럼50ml40ml
196275a7416d30adbaacf74322a7842f,리쓰나미,,sensitive / winter_cool / nutrition,토리든,[2종세트] 다이브인 저분자 히알루론산 세럼 50ml+40ml (+다이브인 토너 50ml),2025-01-03,5,,0,토리든 세럼은 피부에 찰떡이라 벌써 두번째 구입해서 쓰고있어용,토리든다이브인저분자히알루론산세럼50ml40ml
41b1ee1d86506be93c96d6f3e6ddd3ec,화사한피사퀄팅백,,"dry / fall_warm / moisture_control,elasticity,soothing",토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-04,5,,0,후기가 워낙 좋았던 제품이 할인을 해서 구매해봤습니다. 친환경 포장이라는 점 사용 후 끈적이지 않고 촉촉하다는 점이 아주 마음에 들어요. 세안 후 스킨워시로 사용하기 딱이네요,토니모리원더세라마이드모찌토너500ml
41b1ee1d86506be93c96d6f3e6ddd3ec,화사한피사퀄팅백,,"dry / fall_warm / moisture_control,elasticity,soothing",토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-04,5,,0,후기가 워낙 좋았던 제품이 할인을 해서 구매해봤습니다. 친환경 포장이라는 점 사용 후 끈적이지 않고 촉촉하다는 점이 아주 마음에 들어요. 세안 후 스킨워시로 사용하기 딱이네요,토니모리원더세라마이드모찌토너500ml
df27e13ca9e94ce67bfba850241ed05d,피가끓는걸코어룩,,"combination / fall_warm / elasticity,soothing,moisture_control",토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-04,4,,0,상품평이 좋아서 구매해봤어요~ 겨울이라 수분이많은걸 원했는데 아직 사용전이라 기대해봅니다,토니모리원더세라마이드모찌토너500ml
aaad542e4eb43f887a3180c22e17c768,신유업고튀어,,"sensitive / summer_cool / soothing,acne,moisture_control",아비브,어성초 테카 캡슐 세럼 카밍 드롭 50ml + 어성초 카밍 토너 스킨부스터 30ml,2025-01-04,5,,0,촉촉하고 부드럽고 가벼움 여드름이나 민감한 피부에 사용하기 좋아요,아비브어성초테카캡슐세럼카밍드롭50ml어성초카밍토너스킨부스터30ml
7d411dbb58154ae3fd5ff500990e537f,퓌자,,"oily / winter_cool / soothing,acne",아비브,어성초 테카 캡슐 세럼 카밍 드롭 50ml + 어성초 카밍 토너 스킨부스터 30ml,2025-01-04,5,,0,첨 써보는데 진정효과가 좋은 거 같아서 쌀 때 또 쟁였어용,아비브어성초테카캡슐세럼카밍드롭50ml어성초카밍토너스킨부스터30ml
406a4a3efb6e411f71b9bbd8bbbf14e6,엣지있는런던핀,,"combination / summer_cool / acne,moisture_control",토리든,[2종세트] 다이브인 저분자 히알루론산 세럼 50ml+40ml (+다이브인 토너 50ml),2025-01-04,5,,0,수분 앰플 이거만큼 좋은게 없어요 잘쓰고 있어요,토리든다이브인저분자히알루론산세럼50ml40ml
344f750bd5cc2d62b1244d364a4cbf3d,죠됴,,combination / fall_warm / pores,토리든,다이브인 저분자 히알루론산 토너 300ml,2025-01-04,5,,0,토리든이야 원체 유명해서 믿고 삽.니다~ 세일해서 저렴하게 잘삼!,토리든다이브인저분자히알루론산토너300ml
4a51297fd9533f74dc623f9a47816ed8,나는ㄴ냐,,"oily / winter_cool / pores,acne,brightening",토리든,[SET] 다이브인 저분자 히알루론산 토너 300ml  x  2개 (+다이브인 크림 20ml),2025-01-04,5,,0,토리든 토너만큼 좋은 거시 없서요~흡토 챱챱토 닦토 모두 다 가넝 순하고 너무너무 좋아요,토리든다이브인저분자히알루론산토너300mlx2개
abc64464047b564cc639051446ae3d86,kkr8703,,"combination / summer_cool / soothing,acne",토리든,[SET] 다이브인 저분자 히알루론산 토너 300ml  x  2개 (+다이브인 크림 20ml),2025-01-04,5,,0,물같은 재질이라 깔끔해사 너무 좋네요 재구매 의향있어요,토리든다이브인저분자히알루론산토너300mlx2개
abc64464047b564cc639051446ae3d86,kkr8703,,"combination / summer_cool / soothing,acne",토리든,[SET] 다이브인 저분자 히알루론산 토너 300ml  x  2개 (+다이브인 크림 20ml),2025-01-04,5,,0,촉촉하고 자극도 덜 가서 너무 좋은 아이템이에요 재구매 의향 있습니다,토리든다이브인저분자히알루론산토너300mlx2개
342b8350a2ad870a7c115418653094b5,깡 스타일리스트,,"dry / fall_warm / soothing,pores,acne",토리든,[SET] 다이브인 저분자 히알루론산 토너 300ml  x  2개 (+다이브인 크림 20ml),2025-01-04,2,,0,나쁘지않네요 비싼만큼 값어치를 하는것 같기도하고요,토리든다이브인저분자히알루론산토너300mlx2개
8ffb7eb389a2bf95beaffe7b7e851ee8,BS,,"combination / winter_cool / soothing,moisture_control",토리든,[SET] 다이브인 저분자 히알루론산 토너 300ml  x  2개 (+다이브인 크림 20ml),2025-01-04,5,,0,속건조가 잘 잡히는 느낌이라 좋았고 끈적이지 않은 완전 물같은 제형이라 좋았어요,토리든다이브인저분자히알루론산토너300mlx2개
3714e46416c0e4b39abdfd4475b5591d,LODUMANI,,combination / spring_warm / nutrition,토리든,[2종세트] 다이브인 저분자 히알루론산 세럼 50ml+40ml (+다이브인 토너 50ml),2025-01-04,5,,0,항상 사용하는건데 역시 좋네요 잘쓰겠습니다 감사해요,토리든다이브인저분자히알루론산세럼50ml40ml
ce1e1044587b4f78a5d9ae40aa14bc42,"닉네임,,,",,dry / spring_warm / soothing,토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-04,4,,0,일반 토너보다 무거워서 겨울에 쓰기 좋아요 일단 가격이 깡패,토니모리원더세라마이드모찌토너500ml
e6c87ad370300bee6001c7a14be4fa50,mar097,,"combination / summer_cool / soothing,moisture_control,nutrition",토리든,[2종세트] 다이브인 저분자 히알루론산 세럼 50ml+40ml (+다이브인 토너 50ml),2025-01-04,5,,0,토리든 세럼만 n번째 구매입니다 무신사 뷰티세일 기간에 사면 가격도 좋아요 원래 쓰던 게 남아있지만 세일때마다 쟁이는 1순위 아이템입니당,토리든다이브인저분자히알루론산세럼50ml40ml
60670f28738a7760b4c3791a6b8e1706,moimoi2,,combination / spring_warm / soothing,토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-05,5,,0,묽은 스타일은 아니고 그렇다고 점성이 높은 것도 아님  가격 대비 대용량,토니모리원더세라마이드모찌토너500ml
4e3133fc7a54e85df718c7e7a343d2f1,나는무숙녀,,"combination / summer_cool / pores,soothing",토니모리,[SET](디즈니 마리 콜라보) 원더 세라마이드 모찌 토너 500ml+모찌 에멀전 300ml,2025-01-05,5,,0,주변에서 토니모리 모찌 라인 하도 좋다해서 구매해봤습니당 이름 그대로 모찌모찌하니 촉촉하니 좋네요:),토니모리원더세라마이드모찌토너500ml모찌에멀전300ml
2a9f30ea699c089d376f75777939763a,nutella14,,"combination / summer_cool / pores,acne",토니모리,[SET](디즈니 마리 콜라보) 원더 세라마이드 모찌 토너 500ml+모찌 에멀전 300ml,2025-01-05,5,,0,대용량에 향도 강하지 않고 세트로 저렴하게 구입했습니다. 수분감도 좋고 잘 흡수되네요. 가성비 너무 좋습니다.,토니모리원더세라마이드모찌토너500ml모찌에멀전300ml
7ad4fe95e962e7016ffbce463b3fe9a1,뿌애애애앵,,"combination / spring_warm / pores,soothing,elasticity",토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-05,5,,0,용량도 크고 무난해서 아낌없이 쓰기 좋습니다요,토니모리원더세라마이드모찌토너500ml
14789bf66e111e78e062f84c5b4921fe,CAYJ,,"oily / summer_cool / moisture_control,acne,soothing",토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-05,5,,0,가격도 저렴하고 용량도 커서 오래쓸수있어서 좋아요!,토니모리원더세라마이드모찌토너500ml
82ce43696bfaf8e2c5c0b238a3eae734,후기요,,combination / fall_warm / soothing,토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-05,5,,0,좋은가격에 대용량 살 수 있어서 너무 좋았어요. 잘 사용중입니다,토니모리원더세라마이드모찌토너500ml
63cfacbd288e20be7bb5e2e561117b65,초쿠,,"dry / spring_warm / soothing,elasticity,pores",토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-05,5,,0,항상 쓰는 토너 입니다 무신사가 제일 저렴해서 구입했어요 톡톡 흡수시키고 닦아내는 용 으로도 쓰고 다양하게 쓰기 좋아요,토니모리원더세라마이드모찌토너500ml
958f46675cf6bc13ca19d01215224d6a,콩콩콩콩콩나물,,dry / fall_warm / brightening,토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-05,5,,0,겨울철 모찌토너로 늘 스킨케어 해줍니다. 유명한 데는 다 이유가 있는 것 같아요.,토니모리원더세라마이드모찌토너500ml
bd0eddb9c98e231b69b70ee280068c42,강낭콩!콩,,"oily / summer_cool / acne,pores,moisture_control",토니모리,원더 세라마이드 모찌 토너 500ml(+모찌 마스크팩 증정),2025-01-05,5,,0,몇통 썼는지 기억은 잘 안 나지만 8통째 쓰고 있는 것 같아요. 촉촉하고 얼굴에 트러블도 안나서 얼굴에 트러블 났을 때 믿고 쓸 수 있는 제품입니다,토니모리원더세라마이드모찌토너500ml
0e80bbea6581de8762dce74ad41b13c0,짹슨123,,"combination / spring_warm / soothing,moisture_control",아비브,[어성초 패드 2ea 증정] 어성초 카밍 토너 스킨 부스터 200ml,2025-01-05,5,,0,샘플 써보고 쭉 이것만 써요 진정시켜주는 기분이 들어요 순합니다,아비브어성초카밍토너스킨부스터200ml
e632279364b90d5cc668d7ab0d94c014,개돼짓,,"oily / fall_warm / soothing,acne,moisture_control",토리든,[2종세트] 다이브인 저분자 히알루론산 세럼 50ml+40ml (+다이브인 토너 50ml),2025-01-05,5,,0,항상 사용하는 제품입니다. 가볍게 쓰기 좋고 넉넉하게 써도 가격 부담이 없어 좋아요,토리든다이브인저분자히알루론산세럼50ml40ml
276ffbbb93bc09a9dda7a394901b5278,처돌돌돌,,"combination / winter_cool / soothing,elasticity,nutrition",에스네이처,아쿠아 오아시스 토너 300ml,2025-01-05,3,,0,닦토로 참 좋아요~~ 닦아내면 맑아지고 수분감 쫙 올라와서 좋았어요 제형이 완전 물같은 제형이라 우루우루같은 좀 흡수 잘되는 걸로 닦아내면 짱 ♡ 재구매 의사 있습니당,에스네이처아쿠아오아시스토너300ml
80b453c9ad06a8f6742db3ac96eadb74,skaios,,sensitive / spring_warm / soothing,토리든,다이브인 저분자 히알루론산 토너 300ml,2025-01-05,5,,0,기본 케어의 첫 단계에서 쓰기에 산뜻해서 좋습니다,토리든다이브인저분자히알루론산토너300ml
ed2de4241c04719626925af8dfe98606,몽몽몽쉬,,combination / summer_cool / soothing,토리든,다이브인 저분자 히알루론산 토너 300ml,2025-01-05,5,,0,촉촉하게 수분감만 채워지는 느낌이라서 좋습니다,토리든다이브인저분자히알루론산토너300ml
ed2de4241c04719626925af8dfe98606,몽몽몽쉬,,combination / summer_cool / soothing,토리든,다이브인 저분자 히알루론산 토너 300ml,2025-01-05,5,,0,수부지인데 촉촉하게 수분만 채워주는 느낌이라 좋습니다,토리든다이브인저분자히알루론산토너300ml
